timestamp,frame_id,object_id,source,x,y,z,vx,vy,vz,confidence,split,meta
1692846961.181468725,394,mavic3,gt,1.4802526313087583,8.591449246279353,9.500721759627083,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846961.383284330,395,mavic3,gt,1.5540378367020367,8.518186985384773,9.503239906718917,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846961.583612204,396,mavic3,gt,1.6106153889080588,8.460647040056301,9.501166073529518,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846961.781763315,397,mavic3,gt,1.679981369802249,8.387057905089478,9.501772388325918,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846961.983220339,398,mavic3,gt,1.737441485548743,8.307058329151005,9.508452640638268,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846962.184451103,399,mavic3,gt,1.7621319863696954,8.234628083164125,9.514768439191315,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846962.380856037,400,mavic3,gt,1.7529825842035507,8.15422929276383,9.517643785985499,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846962.581480742,401,mavic3,gt,1.7090522740047618,8.08421419675824,9.52131955023421,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846962.782360077,402,mavic3,gt,1.6458001672984892,8.039529985751415,9.526400610482398,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846962.984304190,403,mavic3,gt,1.5327027371715758,8.00200867393687,9.533071799628374,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846963.182302475,404,mavic3,gt,1.378648867695233,7.983040641222033,9.536150270503612,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846963.382704020,405,mavic3,gt,1.243202526211121,7.983118410744737,9.53497537571117,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846963.584126472,406,mavic3,gt,1.0614801264219977,7.996238782485307,9.53340079700736,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846963.780656815,407,mavic3,gt,0.8994028627222406,8.019632938940731,9.531185838706932,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846963.985921383,408,mavic3,gt,0.764159029993607,8.066388710810543,9.524058678612178,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846964.184083939,409,mavic3,gt,0.6669211046018972,8.126631607467516,9.524817998170732,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846964.384001732,410,mavic3,gt,0.5740345390131552,8.222401764176766,9.52912293314428,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846964.583890438,411,mavic3,gt,0.5103571407512391,8.32885323194023,9.525214120882737,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846964.780977011,412,mavic3,gt,0.48779835998016097,8.416355929483188,9.517067352290596,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846964.983830690,413,mavic3,gt,0.5017341920348599,8.511176424029827,9.512721168539713,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846965.182848454,414,mavic3,gt,0.5490665079156543,8.572432730818036,9.509727295495722,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846965.382906914,415,mavic3,gt,0.6739822782330975,8.625388084719589,9.508867689218732,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846965.584025145,416,mavic3,gt,0.8235936188957567,8.64698528537815,9.509596888956082,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846965.781267643,417,mavic3,gt,1.0505102663453272,8.658571121500017,9.513411993609509,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846965.982931852,418,mavic3,gt,1.304125014202782,8.6588918982618,9.519220848803258,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846966.184612751,419,mavic3,gt,1.5600670576075117,8.65354381842917,9.524281902787834,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846966.382772446,420,mavic3,gt,1.7536216751444726,8.646949926498337,9.527933031227718,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846966.634844303,421,mavic3,gt,2.0096619174394164,8.632728068160077,9.533117289397865,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846966.832421541,422,mavic3,gt,2.187877884753334,8.614053057195179,9.534887747198937,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846967.034493208,423,mavic3,gt,2.2936090846117168,8.60096454981067,9.534346173281676,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846967.234947681,424,mavic3,gt,2.3883224209225773,8.595913523081663,9.536180785449261,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846967.434548378,425,mavic3,gt,2.4298979059188923,8.603255788580782,9.539588103271782,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846967.631611586,426,mavic3,gt,2.437151730229516,8.614602219739709,9.540163827953961,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846967.834175348,427,mavic3,gt,2.4206886350939385,8.631107436214961,9.540858767939142,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846968.034832954,428,mavic3,gt,2.3712001530103635,8.64423170357827,9.543501318184752,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846968.235940933,429,mavic3,gt,2.3044849460384285,8.652191149645432,9.544711259125648,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846968.434926510,430,mavic3,gt,2.1967226139788636,8.650031820271352,9.544830928685258,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846968.636269331,431,mavic3,gt,2.0767055750961845,8.631914222496789,9.545230644190426,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846968.836115360,432,mavic3,gt,1.9786125344468246,8.607350241680024,9.545220454410853,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846969.035024881,433,mavic3,gt,1.8653290759502852,8.565194580489106,9.543784191708909,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846969.234185457,434,mavic3,gt,1.7613657735554398,8.521803307728078,9.540816240710456,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846969.434821129,435,mavic3,gt,1.69830016777712,8.497577101093611,9.54308694479002,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846969.634452820,436,mavic3,gt,1.631535429180417,8.47430804848068,9.545271061995578,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846969.836984396,437,mavic3,gt,1.565103958544455,8.453968030236638,9.546313172671674,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846970.035098314,438,mavic3,gt,1.5270512465305046,8.445089875077201,9.548310305099022,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846970.236008883,439,mavic3,gt,1.4961671760505624,8.443795570291059,9.550371832489958,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846970.435971498,440,mavic3,gt,1.4761735926765596,8.448994866776502,9.551051705021337,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846970.634995222,441,mavic3,gt,1.453602670188502,8.466877467083123,9.552018029767225,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846970.835182190,442,mavic3,gt,1.4339592772939795,8.506737926072901,9.552395964100654,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846971.034204721,443,mavic3,gt,1.426709561407506,8.558258365834718,9.551806248260704,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846971.234659433,444,mavic3,gt,1.4326051555477761,8.657342915345225,9.55007815177379,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846971.434643745,445,mavic3,gt,1.4552975881479142,8.799283691852452,9.54971839658387,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846971.636658430,446,mavic3,gt,1.4935751262728445,8.983639935956944,9.550265570905395,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846971.835012674,447,mavic3,gt,1.5358669011693564,9.160939454932759,9.547855407570196,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846972.069175482,448,mavic3,gt,1.610596041488975,9.45765658500045,9.54532123433701,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846972.284849167,449,mavic3,gt,1.6824665461181212,9.737264069542562,9.544749746531693,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846972.487484694,450,mavic3,gt,1.7445010745973377,9.97590556213322,9.543519183201042,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846972.683247566,451,mavic3,gt,1.8284407607635558,10.278609211619596,9.542151515514234,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846972.881241560,452,mavic3,gt,1.9206134669242374,10.59534810408536,9.544172020562229,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846973.084036112,453,mavic3,gt,2.0130560014772527,10.90000314977192,9.544747068716106,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846973.283387661,454,mavic3,gt,2.0908763135772688,11.15399647316508,9.544276665639217,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846973.481650352,455,mavic3,gt,2.1880886424467008,11.47424073198954,9.543319379289287,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846973.684859991,456,mavic3,gt,2.288769771586999,11.796643557640209,9.549247890751985,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846973.883006096,457,mavic3,gt,2.369082106229598,12.0499534217995,9.551767763275464,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846974.082234859,458,mavic3,gt,2.4680582089191603,12.374378521732979,9.551671109004516,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846974.284661770,459,mavic3,gt,2.542998659955856,12.622891791105985,9.54942320647551,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846974.484326124,460,mavic3,gt,2.637294870947585,12.92965448922314,9.54745444835352,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846974.684217930,461,mavic3,gt,2.7340374672069174,13.23672553123788,9.548406030412465,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846974.882552385,462,mavic3,gt,2.8139357464898467,13.478342162011131,9.547098218466672,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846975.083039522,463,mavic3,gt,2.9141196264890823,13.77314036684993,9.546127542168051,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846975.283744574,464,mavic3,gt,3.0168989117736373,14.065641404266216,9.548124683842957,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846975.483210325,465,mavic3,gt,3.103099998856578,14.308168565171854,9.551281956635322,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846975.683405638,466,mavic3,gt,3.2067287081342783,14.602337711255814,9.547742262710088,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846975.884001017,467,mavic3,gt,3.29363669346003,14.846335213396287,9.54195024868524,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846976.108917713,468,mavic3,gt,3.420598431664871,15.193547219377024,9.53762579214549,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846976.385658741,469,mavic3,gt,3.5457867402599277,15.54030841007193,9.52982440903105,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846976.584070206,470,mavic3,gt,3.6288733207535415,15.771472912351783,9.521991600152177,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846976.783599854,471,mavic3,gt,3.737046018726005,16.069970015383888,9.515811658411252,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846976.985322475,472,mavic3,gt,3.81977628271909,16.294658001043445,9.51294266501489,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846977.183894873,473,mavic3,gt,3.92649124465197,16.590328249446884,9.509446764461202,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846977.383123636,474,mavic3,gt,4.0211788536662425,16.872086457150544,9.5001695005937,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846977.585234880,475,mavic3,gt,4.094390564864739,17.10126693241955,9.492975851496539,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846977.835224867,476,mavic3,gt,4.202545189319949,17.445585018366273,9.486788862682687,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846978.035545111,477,mavic3,gt,4.295753583348187,17.73800044135919,9.483937362667945,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846978.234404087,478,mavic3,gt,4.394281279829215,18.044712738013914,9.481518238363051,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846978.434292316,479,mavic3,gt,4.474868682460624,18.28954042358191,9.476246769261962,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846978.684011936,480,mavic3,gt,4.597158764897699,18.667578402538993,9.47209836093441,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846978.887075186,481,mavic3,gt,4.69867265781761,18.99400482000351,9.474730630989939,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846979.083443165,482,mavic3,gt,4.7804647282248425,19.25282278498139,9.475024529765719,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846979.281736135,483,mavic3,gt,4.8879352709092245,19.570642311011397,9.471768218059779,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846979.481909752,484,mavic3,gt,4.98058991746916,19.83997548469347,9.469197619682703,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846979.683583498,485,mavic3,gt,5.084554818774791,20.159468932880372,9.472428550528988,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846979.883999586,486,mavic3,gt,5.179936347649345,20.47240111592373,9.476390687984704,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846980.083102465,487,mavic3,gt,5.257553858229244,20.731172666900193,9.475023542704818,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846980.283078909,488,mavic3,gt,5.356598476481622,21.053070032602136,9.475954726319358,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846980.485125303,489,mavic3,gt,5.458779943674358,21.371929395965026,9.484382609821083,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846980.684730053,490,mavic3,gt,5.545035405386557,21.6254396649681,9.487703474374555,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846980.882958412,491,mavic3,gt,5.6570523012345575,21.94506399525244,9.49157559974276,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846981.083999634,492,mavic3,gt,5.768896901138646,22.262296526122327,9.492777922309003,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846981.282497168,493,mavic3,gt,5.855490774008899,22.505137110085116,9.496221720721891,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846981.483161926,494,mavic3,gt,5.9535014751264725,22.792784391100668,9.50505917735984,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846981.682872057,495,mavic3,gt,6.0501285083574885,23.078630519673197,9.509684663255229,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846981.884036541,496,mavic3,gt,6.129583869399312,23.312794683728043,9.507527799558972,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846982.084912777,497,mavic3,gt,6.209223625075879,23.558446497040677,9.50423605983947,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846982.281315088,498,mavic3,gt,6.248021044010443,23.68173671931163,9.501182852061476,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846982.485382080,499,mavic3,gt,6.289147404994878,23.79907813358909,9.499284262044682,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846982.684593439,500,mavic3,gt,6.317276715698654,23.900163925907464,9.49790797330877,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846982.878908634,501,mavic3,gt,6.326743468637574,23.95763613376198,9.495185496602161,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846983.084105253,502,mavic3,gt,6.328996454736398,24.00049964500613,9.493987941613256,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846983.282894373,503,mavic3,gt,6.330974739893463,24.01977015367038,9.499692102424618,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846983.485667944,504,mavic3,gt,6.333636057718422,24.026307377400144,9.52361860933972,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846983.736247778,505,mavic3,gt,6.33926434674845,24.02774543761916,9.610311529146784,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846983.983440399,506,mavic3,gt,6.344992752022449,24.034119821350032,9.73107963179217,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846984.182819128,507,mavic3,gt,6.344447174708762,24.038340674954725,9.839477582742632,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846984.385332108,508,mavic3,gt,6.3425607766574785,24.03791788614967,9.926035515242887,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846984.637420177,509,mavic3,gt,6.343048637781749,24.035457629085613,10.062661545680157,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846984.834960938,510,mavic3,gt,6.342090877717283,24.02946692441651,10.176371471953587,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846985.034952164,511,mavic3,gt,6.334932522869394,24.021067834998803,10.271246910013815,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846985.236280203,512,mavic3,gt,6.322070049983495,24.011968476416087,10.385639251280239,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846985.436019897,513,mavic3,gt,6.312663070229178,24.01050736236448,10.475666473800459,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846985.634651184,514,mavic3,gt,6.303318783736245,24.014755054353373,10.588315346121561,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846985.834485531,515,mavic3,gt,6.297042723960317,24.021153533999723,10.719762957009436,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846986.036672592,516,mavic3,gt,6.289134742510555,24.027032317481144,10.848735778594687,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846986.284629345,517,mavic3,gt,6.275221711366612,24.036324956198314,10.984708334145239,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846986.486682653,518,mavic3,gt,6.262394858118341,24.05204271566072,11.123942178379181,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846986.683412790,519,mavic3,gt,6.25285432925034,24.070222749422783,11.236190744878982,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846986.882412434,520,mavic3,gt,6.2383951255174,24.093379487494985,11.371564337767197,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846987.083730459,521,mavic3,gt,6.225807567109996,24.11302035433937,11.504951790415973,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846987.284094572,522,mavic3,gt,6.218701335545461,24.12336216563608,11.613881361520598,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846987.499001741,523,mavic3,gt,6.214202867894983,24.124836650192492,11.74712100348765,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846987.687493563,524,mavic3,gt,6.215257418549413,24.112174263462748,11.902757759336467,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846987.885459661,525,mavic3,gt,6.221221271027957,24.10414397563204,12.02194436985998,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846988.084072351,526,mavic3,gt,6.233997694270329,24.09994977776546,12.171732885549446,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846988.285781145,527,mavic3,gt,6.244797142922835,24.097686706109016,12.276565845332613,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846988.485013723,528,mavic3,gt,6.261390768987212,24.092898835137703,12.4198674737343,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846988.683486938,529,mavic3,gt,6.276396356692771,24.089073557247957,12.556533293499598,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846988.885570765,530,mavic3,gt,6.287657480630628,24.083847241772673,12.664616187557499,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846989.100812912,531,mavic3,gt,6.29633834037395,24.07582437509859,12.802724097522315,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846989.296787977,532,mavic3,gt,6.296871451032985,24.06760245872192,12.936249382471374,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846989.487525463,533,mavic3,gt,6.294830901162072,24.058559191158565,13.04344641171248,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846989.684308767,534,mavic3,gt,6.290020068476338,24.048681944932696,13.179882920877617,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846989.884486437,535,mavic3,gt,6.2781711901585595,24.032792868934393,13.314048957669613,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846990.085395575,536,mavic3,gt,6.265889341233333,24.0178773700045,13.429064008519205,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846990.283866882,537,mavic3,gt,6.255334578341262,23.99924941983909,13.56494469672154,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846990.490141630,538,mavic3,gt,6.244960760040385,23.976782586242734,13.700185641892332,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846990.685981989,539,mavic3,gt,6.237465549694775,23.96085075921451,13.814399953265223,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846990.883505583,540,mavic3,gt,6.229642146499486,23.946676856709473,13.947811484701802,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846991.112701178,541,mavic3,gt,6.225392534071375,23.934710661712415,14.10367030375474,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846991.335335493,542,mavic3,gt,6.214018108210212,23.925002438960064,14.245227930725449,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846991.536361456,543,mavic3,gt,6.198329042864202,23.921953704708585,14.351003855937819,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846991.737008333,544,mavic3,gt,6.174292840283215,23.919196712564826,14.479103812779371,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846991.950243473,545,mavic3,gt,6.1448553129034735,23.91790427732144,14.608657089644339,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846992.184379816,546,mavic3,gt,6.124605598024573,23.919010821834036,14.727928281311108,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846992.383868694,547,mavic3,gt,6.108642745366865,23.918092665932136,14.8593218227075,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846992.587976933,548,mavic3,gt,6.100943422617775,23.914954951138043,14.984300121600356,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846992.777490139,549,mavic3,gt,6.101003219415929,23.91191561265441,15.086230407673654,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846992.982840061,550,mavic3,gt,6.103812362933354,23.904177452582644,15.208130508913001,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846993.178143740,551,mavic3,gt,6.107055266200518,23.885879969129746,15.325664912029936,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846993.384317636,552,mavic3,gt,6.11461627324843,23.864160444494473,15.432407306327406,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846993.583274126,553,mavic3,gt,6.133679697266871,23.841917811007306,15.558478796002731,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846993.787268400,554,mavic3,gt,6.161074394243997,23.822905306154098,15.68653905356436,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846993.984216690,555,mavic3,gt,6.182639863482564,23.809932171205674,15.789665063498944,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846994.181651115,556,mavic3,gt,6.204684386587701,23.79177703290179,15.916748084847185,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846994.383039951,557,mavic3,gt,6.2205040438872174,23.777546134823524,16.05217780212095,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846994.583823919,558,mavic3,gt,6.229362636173164,23.767670921510216,16.151485854319475,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846994.781943560,559,mavic3,gt,6.23331703748886,23.760493325518382,16.27284950773914,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846994.984058142,560,mavic3,gt,6.235034168948459,23.75720201219042,16.39022380405403,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846995.184132576,561,mavic3,gt,6.234513661383403,23.753298731332507,16.48214562887084,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846995.383963108,562,mavic3,gt,6.238896648440004,23.747349406416333,16.60287769012548,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846995.585197210,563,mavic3,gt,6.249742837633448,23.740106278800795,16.725871312505262,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846995.782611132,564,mavic3,gt,6.258263720715263,23.73548141210358,16.82078941441938,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846995.982964993,565,mavic3,gt,6.269019457632226,23.739006335565364,16.94165632490511,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846996.182257891,566,mavic3,gt,6.281271275383801,23.75165843496211,17.061136553303356,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846996.385599375,567,mavic3,gt,6.293109562914765,23.764626341363282,17.158000779655936,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846996.637818813,568,mavic3,gt,6.311023185181057,23.79294961984442,17.29912823890649,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846996.834414005,569,mavic3,gt,6.321335894291906,23.8262621722547,17.416714733280102,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846997.030866861,570,mavic3,gt,6.331234954293791,23.862802173835917,17.53715327459078,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846997.228964567,571,mavic3,gt,6.338381934704671,23.881265536565024,17.636910851082305,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846997.436465740,572,mavic3,gt,6.3500344530658595,23.890505769872107,17.769027001472807,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846997.637084723,573,mavic3,gt,6.354369322718412,23.889560921182692,17.906436808086312,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846997.837076902,574,mavic3,gt,6.350642182653701,23.891912678837343,18.009778857822923,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846998.029306889,575,mavic3,gt,6.342012649300273,23.89752655116922,18.134681560516867,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846998.236288309,576,mavic3,gt,6.336350093952774,23.897431050455452,18.260979510520755,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846998.484444141,577,mavic3,gt,6.339191623468537,23.891562379733386,18.384209775711298,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846998.684040785,578,mavic3,gt,6.347168499767349,23.87992978991838,18.508776448678447,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846998.883270979,579,mavic3,gt,6.35641097146663,23.8664944209404,18.633549905317864,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846999.112256289,580,mavic3,gt,6.35872202576661,23.860185059819287,18.75482037454819,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846999.348548889,581,mavic3,gt,6.352752425874883,23.859647462059,18.898410463089462,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846999.548849821,582,mavic3,gt,6.344224145948942,23.858936902685173,19.00130979670996,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846999.786199093,583,mavic3,gt,6.3341523938692035,23.86079872761502,19.13088615724739,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692847000.009063244,584,mavic3,gt,6.323192094967112,23.869024816654928,19.261981363029932,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692847000.220173359,585,mavic3,gt,6.3129243017743875,23.88010828804977,19.347471985487857,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692847000.450271606,586,mavic3,gt,6.309455419008259,23.88820321292542,19.418658559050783,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692847000.641602278,587,mavic3,gt,6.310322326507389,23.887282547706263,19.465224519026634,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692847000.829411983,588,mavic3,gt,6.311050785455109,23.881739055495018,19.515443645984888,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692847001.034150839,589,mavic3,gt,6.3076841994613915,23.878920881511704,19.557599054696794,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692847001.277724743,590,mavic3,gt,6.303075429169894,23.877958050451525,19.591951845379427,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692847001.484372854,591,mavic3,gt,6.302344076067243,23.87474723762125,19.62371714637372,,,,1.0,week1,mmaud;topic=/leica/point/relative
